,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,position,player
0,0,0,0,0,0.0,643,0.0,0.0,0.0,0.0,107,0,0,0.0,0.0,2022-10-16T13:00:00Z,0,15,0,0,0,0,11,0,0,0,0,0,0.0,0,0,0,0,45,True,0,3,511
1,0,0,0,0,0.0,643,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2022-10-19T19:15:00Z,0,18,0,0,0,0,12,0,65,0,0,2,0.0,0,18,22,4,45,True,0,3,511
2,0,0,0,0,0.0,643,0.0,0.0,0.0,0.0,122,0,0,0.0,0.0,2022-10-22T16:30:00Z,0,6,0,0,0,0,13,0,98,0,1,1,0.0,0,33,46,13,45,False,0,3,511
3,0,0,0,0,0.0,643,0.0,0.0,0.0,0.0,139,0,0,0.0,0.0,2022-10-30T16:15:00Z,0,19,0,0,0,0,14,0,150,0,0,1,0.0,0,13,41,28,45,True,0,3,511
4,0,0,0,0,0.0,643,0.0,0.0,0.0,0.0,141,0,0,0.0,0.0,2022-11-06T14:00:00Z,0,2,0,0,0,0,15,0,190,0,1,3,0.0,0,1,36,35,45,False,0,3,511
5,0,0,0,0,0.0,643,0.0,0.0,0.0,0.0,153,0,0,0.0,0.0,2022-11-13T16:30:00Z,0,9,0,0,0,0,16,0,233,0,2,1,0.0,0,12,34,22,45,False,0,3,511
6,0,0,0,0,0.0,643,0.0,0.0,0.0,0.0,169,0,0,0.0,0.0,2022-12-27T20:00:00Z,0,16,0,0,0,0,17,0,319,0,0,3,0.0,0,39,113,74,45,True,0,3,511
7,0,0,0,0,0.0,643,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,2022-12-31T12:30:00Z,0,20,0,0,0,0,18,0,356,0,1,0,0.0,0,16,33,17,45,False,0,3,511
8,0,0,0,0,0.0,643,0.0,0.0,0.0,0.0,189,0,0,0.0,0.0,2023-01-03T20:00:00Z,0,3,0,0,0,0,19,0,352,0,0,3,0.0,0,-16,9,25,45,True,0,3,511
9,0,0,0,0,0.0,643,0.0,0.0,0.0,0.0,196,0,0,0.0,0.0,2023-01-14T12:30:00Z,0,13,0,0,0,0,20,0,379,0,1,2,0.0,0,5,32,27,45,True,0,3,511
10,0,0,0,0,0.0,643,0.0,0.0,0.0,0.0,63,0,0,0.0,0.0,2023-01-18T20:00:00Z,0,7,0,0,0,0,20,0,379,0,1,1,0.0,0,5,32,27,45,False,0,3,511
11,0,0,0,0,0.0,643,0.0,0.0,0.0,0.0,201,0,0,0.0,0.0,2023-01-22T16:30:00Z,0,1,0,0,0,0,21,0,378,0,2,3,0.0,0,-14,14,28,45,False,0,3,511
12,0,0,0,0,0.0,643,0.0,0.0,0.0,0.0,216,0,0,0.0,0.0,2023-02-04T15:00:00Z,0,7,0,0,0,0,22,0,399,0,1,2,0.0,0,-7,24,31,45,True,0,3,511
13,0,0,0,0,0.0,643,0.0,0.0,0.0,0.0,76,0,0,0.0,0.0,2023-02-08T20:00:00Z,0,11,0,0,0,0,22,0,399,0,2,2,0.0,0,-7,24,31,45,True,0,3,511
14,0,0,0,0,0.0,643,0.0,0.0,0.0,0.0,225,0,0,0.0,0.0,2023-02-12T14:00:00Z,0,11,0,0,0,0,23,0,403,0,2,0,0.0,0,-1,17,18,45,False,0,3,511
15,0,0,2,0,0.8,643,0.07,0.07,0.0,0.25,236,0,0,1.3,5.8,2023-02-19T14:00:00Z,10,10,0,0,0,0,24,0,418,0,0,3,6.0,1,4,17,13,45,True,0,3,511
16,0,0,0,0,0.0,643,0.0,0.0,0.0,0.0,256,0,0,0.0,0.0,2023-03-05T16:30:00Z,0,12,0,0,0,0,26,0,438,0,0,7,0.0,0,1,10,9,45,False,0,3,511
