,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,position,player
0,0,0,0,0,0.0,587,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2022-08-21T15:30:00Z,0,15,0,0,0,0,3,0,1658,0,3,3,0.0,0,1133,1546,413,45,False,0,2,485
1,0,0,1,0,0.4,587,0.0,0.1,0.1,0.0,37,0,0,0.3,0.0,2022-08-27T14:00:00Z,6,7,0,0,0,0,4,0,3049,0,2,4,4.0,1,458,1176,718,45,True,0,2,485
2,0,0,4,0,2.3,587,0.02,0.02,0.0,0.29,49,0,0,1.5,8.6,2022-08-31T18:30:00Z,22,16,0,0,0,0,5,0,4264,0,0,6,4.0,1,317,1016,699,45,True,0,2,485
3,0,0,0,0,0.0,587,0.0,0.0,0.0,0.0,51,0,0,0.0,0.0,2022-09-03T16:30:00Z,0,2,0,0,0,0,6,0,4657,0,1,1,0.0,0,-338,673,1011,45,False,0,2,485
4,0,0,4,0,0.8,587,0.0,0.0,0.0,0.0,80,0,0,0.5,3.8,2022-09-17T11:30:00Z,9,20,0,0,0,0,8,0,6405,0,3,0,0.0,1,444,1196,752,45,False,0,2,485
5,1,0,15,0,28.5,587,0.17,0.17,0.0,1.59,88,3,0,6.4,31.0,2022-10-02T13:00:00Z,49,14,0,0,0,0,9,0,5846,0,3,6,4.0,3,-729,249,978,45,True,0,2,485
6,0,0,2,0,0.5,587,0.0,0.04,0.04,0.1,97,0,0,0.7,0.6,2022-10-08T14:00:00Z,20,17,0,0,0,0,10,0,31607,0,0,4,6.0,1,24467,26373,1906,45,True,0,2,485
7,0,0,0,0,0.0,587,0.0,0.0,0.0,0.0,106,0,0,0.0,0.0,2022-10-16T15:30:00Z,0,12,0,0,0,0,11,0,23322,0,0,1,0.0,0,-7875,864,8739,45,False,0,2,485
8,0,0,0,0,0.0,587,0.0,0.0,0.0,0.0,125,0,0,0.0,0.0,2022-10-22T14:00:00Z,0,5,0,0,0,0,13,0,14673,0,1,3,0.0,0,-3038,437,3475,45,True,0,2,485
9,0,0,0,0,0.0,587,0.0,0.0,0.0,0.0,137,0,0,0.0,0.0,2022-10-29T11:30:00Z,0,10,0,0,0,0,14,0,12175,0,1,0,0.0,0,-2719,217,2936,45,False,0,2,485
10,0,0,0,0,0.0,587,0.0,0.0,0.0,0.0,145,0,0,0.0,0.0,2022-11-05T15:00:00Z,0,9,0,0,0,0,15,0,10401,0,1,2,0.0,0,-1958,167,2125,45,True,0,2,485
11,0,0,0,0,0.0,587,0.0,0.0,0.0,0.0,155,0,0,0.0,0.0,2022-11-12T12:30:00Z,0,4,0,0,0,0,16,0,10388,0,2,1,0.0,0,-256,852,1108,45,True,0,2,485
12,0,0,0,0,0.0,587,0.0,0.0,0.0,0.0,167,0,0,0.0,0.0,2022-12-28T20:00:00Z,0,11,0,0,0,0,17,0,8584,0,3,1,0.0,0,-2212,571,2783,45,False,0,2,485
13,0,0,0,0,0.0,587,0.0,0.0,0.0,0.0,175,0,0,0.0,0.0,2022-12-31T15:00:00Z,0,8,0,0,0,0,18,0,8452,0,1,1,0.0,0,-271,109,380,45,True,0,2,485
14,0,0,0,0,0.0,587,0.0,0.0,0.0,0.0,184,0,0,0.0,0.0,2023-01-05T20:00:00Z,0,6,0,0,0,0,19,0,8365,0,1,0,0.0,0,-178,58,236,45,False,0,2,485
15,0,0,0,0,0.0,587,0.0,0.0,0.0,0.0,196,0,0,0.0,0.0,2023-01-14T12:30:00Z,0,14,0,0,0,0,20,0,8356,0,1,2,0.0,0,-194,198,392,45,False,0,2,485
16,0,0,0,0,0.0,587,0.0,0.0,0.0,0.0,68,0,0,0.0,0.0,2023-01-19T20:00:00Z,0,18,0,0,0,0,20,0,8356,0,2,4,0.0,0,-194,198,392,45,True,0,2,485
17,0,0,0,0,0.0,587,0.0,0.0,0.0,0.0,208,0,0,0.0,0.0,2023-01-22T14:00:00Z,0,20,0,0,0,0,21,0,8319,0,0,3,0.0,0,-183,80,263,45,True,0,2,485
18,0,0,0,0,0.0,587,0.0,0.0,0.0,0.0,219,0,0,0.0,0.0,2023-02-05T16:30:00Z,0,18,0,0,0,0,22,0,8429,0,0,1,0.0,0,-80,239,319,45,False,0,2,485
19,0,0,0,0,0.0,587,0.0,0.0,0.0,0.0,228,0,0,0.0,0.0,2023-02-12T16:30:00Z,0,2,0,0,0,0,23,0,8542,0,1,3,0.0,0,-28,199,227,45,True,0,2,485
20,0,0,0,0,0.0,587,0.0,0.0,0.0,0.0,111,0,0,0.0,0.0,2023-02-15T19:30:00Z,0,1,0,0,0,0,23,0,8542,0,3,1,0.0,0,-28,199,227,45,False,0,2,485
21,0,0,0,0,0.0,587,0.0,0.0,0.0,0.0,238,0,0,0.0,0.0,2023-02-18T15:00:00Z,0,16,0,0,0,0,24,0,8523,0,1,1,0.0,0,-120,90,210,45,False,0,2,485
22,0,0,7,0,2.4,587,0.01,0.14,0.13,0.81,241,1,0,1.2,6.8,2023-02-25T17:30:00Z,35,3,0,0,0,0,25,0,8585,0,4,1,3.0,1,-62,124,186,45,False,0,2,485
23,0,0,0,0,0.0,587,0.0,0.0,0.0,0.0,257,0,0,0.0,0.0,2023-03-04T12:30:00Z,0,15,0,0,0,0,26,0,8663,0,0,2,0.0,0,-38,91,129,45,True,0,2,485
24,0,0,0,0,0.0,587,0.0,0.0,0.0,0.0,262,0,0,0.0,0.0,2023-03-11T17:30:00Z,0,7,0,0,0,0,27,0,8687,0,1,0,0.0,0,-86,91,177,45,False,0,2,485
25,0,0,0,0,0.0,587,0.0,0.0,0.0,0.0,287,0,0,0.0,0.0,2023-04-01T11:30:00Z,0,12,0,0,0,0,29,0,8701,0,1,4,0.0,0,-56,67,123,44,True,0,2,485
26,0,0,3,0,1.1,587,0.0,0.0,0.0,0.0,298,0,0,0.4,2.4,2023-04-08T16:30:00Z,9,17,0,0,0,0,30,0,8699,0,4,1,0.0,1,-39,60,99,44,False,0,2,485
27,0,0,4,0,0.7,587,0.0,0.0,0.0,1.62,305,1,0,0.8,7.2,2023-04-15T16:30:00Z,16,10,0,0,0,0,31,0,8690,0,1,3,0.0,1,-46,62,108,44,True,0,2,485
28,0,0,0,0,0.0,587,0.0,0.0,0.0,0.0,329,0,0,0.0,0.0,2023-04-26T19:00:00Z,0,1,0,0,0,0,33,0,8794,0,1,4,0.0,0,20,78,58,44,True,0,2,485
