,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,position
15,15,0,0,0,0,0.0,345,0.0,0.0,0.0,0.0,156,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,12,0,0,0,0,16,0,5932,0,2,1,0.0,0,-126,260,386,44,False,0,3
16,16,0,0,0,0,0.0,345,0.0,0.0,0.0,0.0,167,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,8,0,0,0,0,17,0,5915,0,2,2,0.0,0,-71,406,477,44,True,0,3
17,17,0,0,0,0,0.0,345,0.0,0.0,0.0,0.0,187,0,0,0.0,0.0,2023-12-27T20:15:00Z,0,9,0,0,0,0,19,0,5665,0,3,1,0.0,0,-5,227,232,44,False,0,3
18,18,0,0,5,0,0.2,467,0.0,0.0,0.0,0.53,197,1,0,0.5,5.2,2023-12-30T17:30:00Z,16,14,0,0,0,0,20,0,19056,0,1,2,0.0,1,-625,321,946,43,True,0,3
19,19,0,0,3,0,0.6,467,0.0,0.0,0.0,0.82,189,0,0,0.7,6.8,2023-12-26T12:30:00Z,20,15,0,0,0,0,19,0,19638,0,3,1,0.0,0,243,645,402,43,False,1,3
20,20,0,0,19,0,29.3,467,0.19,0.23,0.04,1.57,177,3,0,7.3,41.8,2023-12-23T15:00:00Z,90,3,0,0,0,0,18,0,19420,1,3,2,2.0,1,-97,600,697,43,True,0,3
21,21,0,0,13,0,0.3,467,0.0,0.16,0.16,1.53,169,2,0,3.2,23.2,2023-12-15T20:00:00Z,90,18,0,0,0,0,17,0,19399,1,2,0,8.0,1,998,1387,389,43,True,0,3
22,22,1,2,25,0,29.3,467,0.41,0.41,0.0,1.17,160,1,0,7.5,45.8,2023-12-09T15:00:00Z,90,20,0,0,0,0,16,0,18189,1,1,1,0.0,7,-317,97,414,43,False,0,3
23,23,0,0,0,0,0.0,467,0.0,0.0,0.0,0.0,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,0,10,0,0,0,0,15,0,18466,0,0,5,0.0,0,-304,138,442,43,False,0,3
24,24,0,0,0,0,0.0,467,0.0,0.0,0.0,0.0,139,0,0,0.0,0.0,2023-12-02T17:30:00Z,0,9,0,0,0,0,14,0,18749,0,1,0,0.0,0,19,401,382,43,True,0,3
25,25,0,0,4,0,19.4,467,0.4,0.4,0.0,0.0,128,0,0,3.0,6.4,2023-11-25T15:00:00Z,1,5,0,0,0,0,13,0,18640,0,3,2,4.0,1,-242,320,562,43,True,0,3
26,26,0,0,0,0,0.0,467,0.0,0.0,0.0,0.0,119,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,19,0,0,0,0,12,0,18763,0,2,3,0.0,0,-247,279,526,43,False,0,3
27,27,0,0,3,0,0.0,467,0.0,0.0,0.0,0.0,108,0,0,1.0,10.0,2023-11-05T14:00:00Z,4,2,0,0,0,0,11,0,18958,0,0,2,0.0,1,-415,280,695,43,True,0,3
28,28,0,0,2,0,14.0,467,0.04,0.04,0.0,0.02,97,0,0,2.0,4.0,2023-10-29T14:00:00Z,7,11,0,0,0,0,10,0,19296,0,0,3,2.0,1,-552,312,864,43,False,0,3
29,29,0,0,4,0,0.3,467,0.0,0.0,0.0,0.59,88,1,0,0.3,2.2,2023-10-21T14:00:00Z,2,12,0,0,0,0,9,0,19832,0,2,2,0.0,1,-400,549,949,43,True,0,3
30,30,0,0,0,0,0.0,467,0.0,0.0,0.0,0.0,74,0,0,0.0,0.0,2023-10-07T16:30:00Z,0,8,0,0,0,0,8,0,20001,0,0,0,0.0,0,-907,266,1173,44,False,0,3
31,31,0,0,0,0,0.0,467,0.0,0.0,0.0,0.0,67,0,0,0.0,0.0,2023-10-01T13:00:00Z,0,4,0,0,0,0,7,0,20783,0,1,1,0.0,0,-1200,260,1460,44,True,0,3
32,32,0,0,0,0,0.0,467,0.0,0.0,0.0,0.0,59,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,13,0,0,0,0,6,0,21911,0,0,2,0.0,0,-1159,226,1385,44,False,0,3
33,33,0,0,0,0,0.0,467,0.0,0.0,0.0,0.0,47,0,0,0.0,0.0,2023-09-18T18:45:00Z,0,6,0,0,0,0,5,0,22952,0,1,1,0.0,0,-1507,492,1999,44,True,0,3
34,34,0,0,0,0,0.0,467,0.0,0.0,0.0,0.0,35,0,0,0.0,0.0,2023-09-02T14:00:00Z,0,7,0,0,0,0,4,0,23549,0,1,0,0.0,0,-2049,306,2355,45,False,0,3
35,35,0,0,0,0,0.0,467,0.0,0.0,0.0,0.0,28,0,0,0.0,0.0,2023-08-26T14:00:00Z,0,14,0,0,0,0,3,0,24950,0,2,3,0.0,0,-1607,745,2352,45,False,0,3
36,36,0,0,5,0,15.8,467,0.07,0.09,0.02,0.51,17,1,0,4.5,23.4,2023-08-18T18:45:00Z,90,17,0,0,0,0,2,0,25574,1,1,2,6.0,2,-235,1754,1989,45,True,0,3
