,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,position
0,0,0,0,12,0,0.6,157,0.01,0.01,0.0,2.21,1,3,0,2.3,20.2,2023-08-11T19:00:00Z,90,13,0,0,0,0,1,0,41402,1,3,0,2.0,1,0,0,0,40,True,0,2
1,1,0,0,11,0,10.4,157,0.18,0.18,0.0,2.51,25,3,0,2.1,9.0,2023-08-27T13:00:00Z,90,2,0,0,0,0,3,0,60613,1,3,1,2.0,1,4559,11032,6473,40,True,0,2
2,2,0,0,6,0,1.3,157,0.01,0.1,0.09,2.27,34,5,0,0.9,0.0,2023-09-02T14:00:00Z,90,18,0,0,0,0,4,0,62030,1,5,2,8.0,0,163,6700,6537,40,True,0,2
3,3,0,0,15,0,0.7,157,0.0,0.04,0.04,0.72,47,1,0,2.6,20.2,2023-09-18T18:45:00Z,90,16,0,0,0,0,5,0,62946,1,1,1,5.0,2,-357,5856,6213,40,False,0,2
4,4,0,0,15,0,14.8,157,0.28,0.28,0.0,0.91,54,1,0,3.3,18.2,2023-09-23T19:00:00Z,90,14,0,0,0,0,6,0,63670,1,1,0,0.0,2,475,4711,4236,40,True,0,2
5,5,0,0,6,0,0.2,157,0.0,0.06,0.06,3.19,66,2,0,2.3,6.2,2023-09-30T14:00:00Z,90,15,0,0,0,0,7,0,79963,1,0,2,17.0,1,13979,18830,4851,40,False,0,2
6,6,0,0,9,0,0.1,157,0.0,0.0,0.0,1.31,15,1,0,1.3,13.2,2023-10-03T18:30:00Z,90,12,0,0,0,0,7,0,79963,1,2,1,0.0,2,13979,18830,4851,40,False,0,2
7,7,0,0,-1,0,0.0,157,0.0,0.0,0.0,0.32,73,1,0,0.1,0.6,2023-10-07T14:00:00Z,45,7,1,0,0,0,8,0,84160,1,4,1,0.0,-1,5167,14506,9339,40,True,0,2
8,8,0,0,11,0,1.0,157,0.0,0.0,0.0,3.24,83,3,0,1.7,16.0,2023-10-21T14:00:00Z,90,4,0,0,0,0,9,0,78714,1,0,3,0.0,1,-5438,3832,9270,40,False,0,2
9,9,0,0,12,0,0.5,157,0.0,0.0,0.0,1.08,93,2,0,1.6,15.4,2023-10-28T14:00:00Z,90,3,0,0,0,0,10,0,80900,1,1,2,0.0,0,1513,6791,5278,40,False,1,2
10,10,0,0,0,0,0.0,157,0.0,0.0,0.0,0.0,102,0,0,0.0,0.0,2023-11-04T15:00:00Z,0,8,0,0,0,0,11,0,78909,0,2,0,0.0,0,-2186,2740,4926,40,True,0,2
11,11,0,0,0,0,0.0,157,0.0,0.0,0.0,0.0,111,0,0,0.0,0.0,2023-11-11T15:00:00Z,0,1,0,0,0,0,12,0,74429,0,1,3,0.0,0,-4398,812,5210,40,False,0,2
12,12,0,0,0,0,0.0,157,0.0,0.0,0.0,0.0,122,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,19,0,0,0,0,13,0,71543,0,2,1,0.0,0,-3152,880,4032,40,True,0,2
