,Unnamed: 0,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,position
0,0,0,0,0,0,0.0,775,0.0,0.0,0.0,0.0,365,0,0,0.0,0.0,2023-05-21T15:00:00Z,0,13,0,0,0,0,37,0,0,0,0,1,0.0,0,0,0,0,40,False,0,2
1,1,0,0,0,0,0.0,775,0.0,0.0,0.0,0.0,319,0,0,0.0,0.0,2023-05-25T19:00:00Z,0,14,0,0,0,0,37,0,0,0,1,4,0.0,0,0,0,0,40,False,0,2
2,2,0,0,0,0,0.0,775,0.0,0.0,0.0,0.0,374,0,0,0.0,0.0,2023-05-28T15:30:00Z,0,15,0,0,0,0,38,0,89,0,1,1,0.0,0,67,72,5,40,True,0,2
3,3,0,0,0,0,0.0,716,0.0,0.0,0.0,0.0,42,0,0,0.0,0.0,2023-09-17T13:00:00Z,0,3,0,0,0,0,5,0,0,0,0,0,0.0,0,0,0,0,40,False,0,2
4,4,0,0,0,0,0.0,716,0.0,0.0,0.0,0.0,55,0,0,0.0,0.0,2023-09-24T13:00:00Z,0,2,0,0,0,0,6,0,238,0,1,0,0.0,0,134,152,18,40,True,0,2
5,5,0,0,0,0,0.0,716,0.0,0.0,0.0,0.0,64,0,0,0.0,0.0,2023-10-02T19:00:00Z,0,10,0,0,0,0,7,0,558,0,2,0,0.0,0,217,308,91,40,False,0,2
6,6,0,0,0,0,0.0,716,0.0,0.0,0.0,0.0,73,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,6,0,0,0,0,8,0,929,0,4,1,0.0,0,122,271,149,40,False,0,2
7,7,0,0,0,0,0.0,716,0.0,0.0,0.0,0.0,84,0,0,0.0,0.0,2023-10-21T16:30:00Z,0,1,0,0,0,0,9,0,1265,0,2,2,0.0,0,40,156,116,40,True,0,2
8,8,0,0,0,0,0.0,716,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2023-10-28T11:30:00Z,0,4,0,0,0,0,10,0,1485,0,2,0,0.0,0,66,191,125,40,True,0,2
9,9,0,0,0,0,0.0,716,0.0,0.0,0.0,0.0,110,0,0,0.0,0.0,2023-11-06T20:00:00Z,0,18,0,0,0,0,11,0,1562,0,4,1,0.0,0,-16,126,142,40,False,0,2
10,10,0,0,0,0,0.0,716,0.0,0.0,0.0,0.0,115,0,0,0.0,0.0,2023-11-12T16:30:00Z,0,13,0,0,0,0,12,0,1662,0,4,4,0.0,0,-22,84,106,40,True,0,2
11,11,0,0,0,0,0.0,716,0.0,0.0,0.0,0.0,127,0,0,0.0,0.0,2023-11-25T15:00:00Z,0,15,0,0,0,0,13,0,1819,0,1,4,0.0,0,14,126,112,40,False,0,2
12,12,0,0,0,0,0.0,716,0.0,0.0,0.0,0.0,135,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,5,0,0,0,0,14,0,1890,0,2,3,0.0,0,-8,74,82,40,True,0,2
13,13,0,0,0,0,0.0,716,0.0,0.0,0.0,0.0,150,0,0,0.0,0.0,2023-12-06T20:15:00Z,0,14,0,0,0,0,15,0,1978,0,1,2,0.0,0,0,50,50,40,False,0,2
14,14,0,0,0,0,0.0,716,0.0,0.0,0.0,0.0,154,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,9,0,0,0,0,16,0,2068,0,0,2,0.0,0,-15,68,83,40,False,0,2
15,15,0,0,0,0,0.0,716,0.0,0.0,0.0,0.0,165,0,0,0.0,0.0,2023-12-16T15:00:00Z,0,17,0,0,0,0,17,0,2194,0,0,2,0.0,0,-13,100,113,40,True,0,2
16,16,0,0,0,0,0.0,716,0.0,0.0,0.0,0.0,180,0,0,0.0,0.0,2023-12-24T13:00:00Z,0,20,0,0,0,0,18,0,2226,0,1,2,0.0,0,-53,32,85,40,False,0,2
17,17,0,0,3,0,0.0,716,0.0,0.0,0.0,0.07,186,0,0,0.1,1.0,2023-12-27T19:30:00Z,1,8,0,0,0,0,19,0,2265,0,1,2,0.0,1,-27,38,65,40,True,0,2
18,18,0,0,0,0,0.0,276,0.0,0.0,0.0,0.0,193,0,0,0.0,0.0,2023-12-31T14:00:00Z,0,1,0,0,0,0,20,0,35723,0,1,2,0.0,0,718,2813,2095,43,True,0,2
19,19,0,0,2,0,0.5,276,0.0,0.0,0.0,0.06,182,1,0,0.0,0.0,2023-12-26T15:00:00Z,7,3,0,0,0,0,19,0,35067,0,0,3,0.0,1,2332,3497,1165,43,False,0,2
20,20,0,0,0,0,0.0,276,0.0,0.0,0.0,0.0,173,0,0,0.0,0.0,2023-12-23T15:00:00Z,0,6,0,0,0,0,18,0,32279,0,2,0,0.0,0,-480,1015,1495,43,True,0,2
21,21,0,0,3,0,14.1,276,0.24,0.24,0.0,1.57,168,1,0,1.9,4.8,2023-12-16T15:00:00Z,14,15,0,0,0,0,17,0,32387,0,0,3,0.0,1,-1396,427,1823,44,False,0,2
22,22,0,0,0,0,0.0,276,0.0,0.0,0.0,0.0,155,0,0,0.0,0.0,2023-12-10T14:00:00Z,0,19,0,0,0,0,16,0,33869,0,0,5,0.0,0,-745,542,1287,44,True,0,2
23,23,0,0,1,0,0.2,276,0.0,0.02,0.02,0.07,145,0,0,0.0,0.0,2023-12-06T19:30:00Z,11,16,0,0,0,0,15,0,34606,0,0,5,3.0,1,-293,755,1048,44,True,0,2
24,24,0,0,0,0,0.0,276,0.0,0.0,0.0,0.0,136,0,0,0.0,0.0,2023-12-03T14:00:00Z,0,11,0,0,0,0,14,0,34823,0,3,4,0.0,0,-414,891,1305,44,False,0,2
25,25,0,0,4,0,0.0,276,0.0,0.0,0.0,0.02,124,0,0,0.1,1.0,2023-11-27T20:00:00Z,1,20,0,0,0,0,13,0,35056,0,2,3,0.0,1,-714,966,1680,44,True,0,2
26,26,0,0,0,0,0.0,276,0.0,0.0,0.0,0.0,112,0,0,0.0,0.0,2023-11-12T14:00:00Z,0,2,0,0,0,0,12,0,35702,0,1,3,0.0,0,-753,1178,1931,44,False,0,2
27,27,0,0,3,0,0.5,276,0.0,0.0,0.0,0.36,104,1,0,0.2,1.2,2023-11-04T12:30:00Z,14,14,0,0,0,0,11,0,36560,0,1,0,0.0,1,1332,2789,1457,44,True,0,2
28,28,0,0,3,0,0.2,276,0.0,0.0,0.0,0.32,94,0,0,1.0,9.4,2023-10-29T14:00:00Z,1,5,0,0,0,0,10,0,34970,0,1,1,0.0,1,690,2428,1738,44,False,0,2
29,29,0,0,3,0,1.8,276,0.01,0.03,0.02,1.3,90,2,0,0.5,2.2,2023-10-23T19:00:00Z,71,18,0,0,0,0,9,0,34115,1,0,2,1.0,2,-983,720,1703,44,False,0,2
30,30,0,0,0,0,0.0,276,0.0,0.0,0.0,0.0,76,0,0,0.0,0.0,2023-10-07T14:00:00Z,0,17,0,0,0,0,8,0,35053,0,1,3,0.0,0,-473,1616,2089,44,True,0,2
31,31,0,0,-1,0,1.8,276,0.0,0.58,0.58,0.04,64,0,0,2.6,7.0,2023-10-02T19:00:00Z,15,7,0,0,0,0,7,0,34962,0,2,0,17.0,1,-4556,288,4844,44,True,0,2
32,32,0,0,0,0,0.0,276,0.0,0.0,0.0,0.0,56,0,0,0.0,0.0,2023-09-23T14:00:00Z,0,8,0,0,0,0,6,0,39552,0,0,0,0.0,0,-6982,88,7070,45,False,0,2
33,33,0,0,0,0,0.0,276,0.0,0.0,0.0,0.0,44,0,0,0.0,0.0,2023-09-16T14:00:00Z,0,12,0,0,0,0,5,0,46222,0,0,1,0.0,0,-12848,390,13238,45,True,0,2
